Customer ID,Gender,Age,Transaction Amount,Transaction Date,Category
883186,M,48,392.52,2023-08-24,Market
714316,M,31,11.35,2023-05-29,Restaurant
68184,F,52,842.55,2023-01-13,Travel
111058,F,34,11.34,2023-10-12,Market
497943,M,21,156.45,2023-02-15,Cosmetic
975603,M,49,34.38,2023-10-13,Clothing
210270,F,75,116.21,2023-01-04,Cosmetic
402979,F,46,2634.37,2023-04-10,Travel
14972,F,36,353.11,2023-03-30,Electronics
55536,F,21,2173.46,2023-10-13,Travel
851382,F,64,494.55,2023-02-26,Market
417377,F,31,120.57,2023-05-10,Cosmetic
783620,M,23,73.43,2023-07-04,Restaurant
637829,M,55,66.92,2023-03-14,Electronics
68021,M,56,461.06,2023-05-11,Electronics
112866,F,41,260.77,2023-07-16,Clothing
325749,,61,388.54,2023-05-16,Market
226472,F,64,47.09,2023-03-25,Restaurant
691273,F,30,231.85,2023-02-20,Market
78211,F,54,260.99,2023-05-08,Market
471095,F,69,1817.66,2023-02-28,Travel
150260,M,64,80.5,2023-06-06,Restaurant
986855,F,30,52.22,2023-07-11,Restaurant
323944,M,71,2450.21,2023-09-10,Travel
797893,F,70,66.91,2023-02-02,Market
92203,M,34,120.26,2023-06-30,Electronics
417037,F,37,31.84,2023-03-08,Restaurant
437768,F,44,726.84,2023-05-21,Travel
71037,M,48,283.41,2023-08-12,Market
40503,M,68,346.59,2023-05-31,Electronics
206593,F,44,53.1,2023-08-02,Market
795243,F,63,81.67,2023-03-24,Restaurant
925696,F,30,35.26,2023-01-23,Restaurant
450731,F,69,36.42,2023-06-17,Clothing
770390,M,73,96.56,2023-05-15,Restaurant
442818,F,62,49.89,2023-05-15,Restaurant
474318,M,50,24.11,2023-05-01,Cosmetic
77354,F,71,293.71,2023-02-06,Electronics
32153,M,42,55.71,2023-02-28,Clothing
56417,M,72,376.34,2023-09-10,Market
103856,F,49,339.72,2023-04-04,Electronics
388335,M,39,50.58,2023-08-07,Restaurant
839506,F,21,83.06,2023-05-01,Restaurant
196157,F,29,352.55,2023-04-13,Market
802333,M,56,86.1,2023-09-03,Restaurant
188835,F,48,320.7,2023-08-29,Market
484757,F,37,467.77,2023-10-12,Market
796623,M,67,151.86,2023-04-05,Clothing
935954,M,30,2456.2,2023-04-12,Travel
370798,F,28,1733.67,2023-03-12,Travel
886539,F,72,389.24,2023-03-14,Market
111600,M,44,50.45,2023-07-02,Restaurant
39035,M,20,95.41,2023-03-03,Clothing
996264,F,74,15.31,2023-02-12,Restaurant
290355,M,28,68.03,2023-07-11,Restaurant
131104,M,33,472.59,2023-08-17,Electronics
818854,M,62,166.6,2023-08-15,Clothing
141395,M,51,138.59,2023-07-08,Electronics
195897,M,24,521.05,2023-03-31,Travel
957998,M,72,10.54,2023-04-28,Market
538838,M,75,159.03,2023-05-20,Electronics
943836,F,72,890.52,2023-02-16,Electronics
358483,F,23,275.91,2023-09-20,Clothing
360182,F,29,110.77,2023-09-20,Cosmetic
650740,M,62,38.57,2023-02-19,Market
15504,M,18,462.44,2023-07-06,Market
85179,M,41,87.59,2023-08-05,Cosmetic
341266,M,59,163.28,2023-08-03,Cosmetic
854524,F,71,2552.55,2023-07-02,Travel
876417,F,57,91.04,2023-01-17,Clothing
731367,F,58,216.46,2023-01-06,Market
338422,F,51,238.86,2023-03-16,Clothing
144180,F,25,863.25,2023-04-10,Electronics
518264,M,67,70.87,2023-09-25,Restaurant
206023,M,38,99.31,2023-09-24,Restaurant
561974,M,61,43.09,2023-05-27,Restaurant
846882,M,43,631.09,2023-02-13,Electronics
26481,F,22,507.95,2023-04-21,Electronics
270432,F,55,156.66,2023-07-05,Cosmetic
781576,F,56,283.29,2023-08-02,Clothing
582305,F,45,209.48,2023-05-15,Clothing
61196,F,69,443.53,2023-09-27,Market
951701,F,57,64.69,2023-03-01,Restaurant
913106,M,48,832.88,2023-01-26,Electronics
251498,F,23,131.71,2023-10-14,Cosmetic
20755,F,34,118.63,2023-06-10,Clothing
36084,M,45,229.43,2023-08-24,Electronics
978488,F,40,314.31,2023-10-07,Electronics
578793,,64,62.55,2023-04-29,Restaurant
515361,F,61,27.01,2023-09-15,Restaurant
580747,M,52,769.21,2023-01-26,Travel
977916,M,41,92.68,2023-01-17,Restaurant
717524,F,71,375.07,2023-01-25,Market
907901,F,38,837.63,2023-03-21,Electronics
876625,M,23,162.59,2023-04-14,Cosmetic
404647,M,60,731.56,2023-09-17,Electronics
342447,F,46,72.58,2023-09-13,Restaurant
412075,M,64,279.56,2023-07-22,Clothing
676188,M,73,31.06,2023-01-13,Cosmetic
52973,,73,123.74,2023-01-14,Market
310541,F,70,165.04,2023-04-10,Cosmetic
296041,M,67,352.58,2023-03-29,Electronics
350024,M,73,53.84,2023-07-20,Restaurant
473918,F,37,651.66,2023-06-26,Electronics
135687,,38,453.77,2023-08-18,Market
300792,F,73,166.62,2023-02-24,Cosmetic
330026,M,26,185.17,2023-01-28,Cosmetic
32321,F,61,273,2023-06-13,Market
614757,F,43,286.01,2023-09-10,Market
98854,M,33,270.78,2023-07-23,Market
6935,F,63,17.06,2023-08-21,Cosmetic
59263,M,75,206.16,2023-03-18,Market
945879,M,70,106.92,2023-02-22,Cosmetic
141166,F,50,112.57,2023-01-11,Cosmetic
598203,M,23,420.98,2023-04-11,Market
336194,M,58,117.27,2023-03-10,Electronics
563058,F,27,11.17,2023-06-03,Restaurant
916731,F,24,2755.52,2023-01-02,Travel
544366,M,73,54.59,2023-09-25,Restaurant
886589,,68,801.27,2023-06-19,Electronics
804763,F,30,199.38,2023-06-28,Travel
211064,M,19,157.45,2023-05-26,Cosmetic
250046,F,27,162.23,2023-03-03,Cosmetic
729205,F,48,499.34,2023-01-15,Market
401989,,57,843.29,2023-01-16,Travel
239431,M,25,210.18,2023-03-20,Clothing
975986,M,30,159.76,2023-08-06,Electronics
696737,F,37,413.24,2023-04-28,Market
829217,F,35,59.71,2023-06-30,Restaurant
542239,F,42,198.54,2023-07-25,Cosmetic
617734,F,18,168.06,2023-10-05,Travel
360127,M,54,29.82,2023-05-14,Restaurant
709490,F,41,18.43,2023-01-17,Cosmetic
500436,M,53,1574.3,2023-09-06,Travel
623789,M,37,831.38,2023-01-31,Electronics
801825,M,69,1246.92,2023-08-23,Travel
12855,F,26,120.46,2023-06-24,Clothing
554681,M,46,113.79,2023-07-02,Clothing
187826,F,57,264.85,2023-07-23,Market
334451,M,66,734.09,2023-08-31,Electronics
747616,M,23,45.56,2023-01-18,Restaurant
158407,M,36,408.46,2023-09-13,Market
260895,M,60,293.73,2023-09-09,Clothing
267920,F,66,49.56,2023-06-07,Restaurant
55375,M,48,601.7,2023-07-11,Electronics
708462,,39,293.83,2023-10-01,Clothing
173990,F,72,390.7,2023-03-20,Electronics
938573,M,56,133.55,2023-06-03,Market
983103,M,26,147.09,2023-06-20,Market
471068,F,47,56.72,2023-06-11,Restaurant
549637,F,44,739.51,2023-09-30,Electronics
702727,F,73,65.61,2023-09-25,Cosmetic
503161,F,58,145.17,2023-05-15,Clothing
617538,M,75,133.89,2023-04-17,Cosmetic
182805,M,56,1668.88,2023-09-06,Travel
272840,F,19,2974.7,2023-05-31,Travel
436608,F,64,107.05,2023-08-30,Market
319873,F,62,880.14,2023-07-10,Electronics
706182,M,22,203.2,2023-09-02,Clothing
892220,,59,286.67,2023-03-03,Clothing
328712,F,19,207.77,2023-05-11,Clothing
382190,F,24,84.7,2023-05-20,Restaurant
437276,F,52,156.49,2023-07-07,Cosmetic
259392,M,26,98.85,2023-01-23,Cosmetic
230222,M,51,880.52,2023-09-20,Electronics
79935,F,34,1073.93,2023-04-08,Travel
786226,F,50,940.67,2023-07-29,Electronics
634413,M,53,130.41,2023-04-07,Cosmetic
250584,F,37,124.71,2023-03-03,Clothing
329997,F,59,21.48,2023-05-21,Clothing
130679,M,26,312.58,2023-01-02,Market
321575,M,26,293.39,2023-06-06,Market
643875,M,24,1633.72,2023-08-21,Travel
415974,M,27,214.51,2023-09-10,Clothing
972,M,32,140.51,2023-05-17,Clothing
514665,F,31,126.43,2023-04-11,Cosmetic
983078,M,45,437.86,2023-08-30,Market
188880,F,41,387.42,2023-07-15,Electronics
704731,M,35,830.11,2023-01-24,Travel
35995,M,53,345,2023-05-17,Electronics
544338,M,37,2717.86,2023-01-28,Travel
413066,F,39,287.95,2023-07-29,Clothing
670207,M,42,147.29,2023-01-29,Clothing
242519,M,33,69.71,2023-02-06,Restaurant
624737,M,41,1897.62,2023-04-17,Travel
956179,M,72,194.1,2023-07-06,Cosmetic
584317,M,34,122.32,2023-03-01,Cosmetic
610679,F,32,691.75,2023-04-28,Electronics
172482,F,70,578.73,2023-07-02,Travel
755909,M,73,1511.91,2023-05-17,Travel
616609,M,36,99.62,2023-07-13,Restaurant
191526,F,21,925.24,2023-10-09,Electronics
628184,,50,103.41,2023-02-21,Cosmetic
681996,M,60,582.72,2023-04-01,Electronics
603443,F,70,177.43,2023-01-01,Travel
728374,M,42,11.48,2023-01-22,Restaurant
939835,F,38,392.04,2023-04-03,Electronics
594399,M,32,130.91,2023-06-02,Travel
417628,M,62,1899.76,2023-06-12,Travel
155331,M,32,163.77,2023-09-27,Clothing
624067,F,49,1740.57,2023-07-18,Travel
151707,F,56,244.4,2023-07-04,Clothing
662448,M,49,604.63,2023-10-08,Electronics
887494,F,73,907.92,2023-02-21,Electronics
35821,M,26,288.03,2023-02-27,Clothing
405446,M,36,206.66,2023-08-05,Market
630847,M,71,89.83,2023-06-10,Clothing
758756,,47,85.06,2023-07-01,Cosmetic
483815,F,27,41.18,2023-08-11,Restaurant
153645,F,49,160.52,2023-08-29,Clothing
151658,F,71,281.68,2023-03-23,Market
622891,F,71,174.44,2023-05-25,Clothing
850212,F,43,66.84,2023-04-09,Restaurant
811225,M,70,62.47,2023-06-06,Clothing
26116,M,44,289.5,2023-01-13,Clothing
574151,,29,624.28,2023-08-05,Electronics
648591,M,44,77.12,2023-09-27,Cosmetic
572922,,70,335.52,2023-10-02,Market
546854,M,44,33.69,2023-07-05,Market
73515,M,27,46.33,2023-05-15,Clothing
208865,M,68,19.72,2023-10-02,Cosmetic
609308,F,27,2282.23,2023-04-10,Travel
599576,,26,60.36,2023-10-10,Restaurant
397675,M,52,878.97,2023-06-07,Electronics
357275,F,64,80.1,2023-08-25,Cosmetic
858993,M,36,816.71,2023-01-29,Travel
915610,M,26,150.01,2023-09-12,Electronics
965265,F,58,36.63,2023-06-05,Cosmetic
929405,M,41,151.78,2023-05-25,Market
739921,F,74,107.46,2023-01-12,Market
606709,M,46,67.84,2023-03-30,Restaurant
625391,M,49,100.89,2023-03-06,Clothing
480851,F,65,285.51,2023-06-05,Clothing
221885,M,57,1908.1,2023-08-08,Travel
226958,M,54,180.66,2023-02-12,Cosmetic
154164,F,25,143.14,2023-09-02,Cosmetic
209782,M,34,445.67,2023-01-26,Market
196951,F,28,191.06,2023-04-13,Clothing
81257,F,64,554.68,2023-05-28,Electronics
798408,,59,44.74,2023-09-13,Restaurant
842120,,33,47.6,2023-04-30,Restaurant
414890,M,69,13.46,2023-08-09,Restaurant
555093,M,22,356.39,2023-08-24,Market
396899,M,69,22.12,2023-08-30,Restaurant
83890,M,58,112.45,2023-05-21,Cosmetic
242133,M,72,83.31,2023-07-14,Restaurant
114205,M,26,1733.48,2023-02-12,Travel
806256,F,31,41.61,2023-03-05,Cosmetic
28158,F,32,2403.72,2023-06-29,Travel
529547,F,47,15.79,2023-08-06,Cosmetic
289210,F,18,963.4,2023-03-06,Electronics
433902,F,39,33.45,2023-08-19,Restaurant
115370,F,58,88.4,2023-01-30,Restaurant
196838,M,51,33.95,2023-05-12,Restaurant
42107,M,68,888.64,2023-05-09,Electronics
945490,F,35,1593.17,2023-03-18,Travel
236374,F,57,2763.34,2023-01-25,Travel
259555,F,53,185.9,2023-08-14,Cosmetic
693200,M,43,57.79,2023-05-21,Cosmetic
752609,F,33,240.98,2023-02-25,Clothing
767285,F,59,43.34,2023-02-02,Cosmetic
261425,F,61,137.44,2023-03-10,Cosmetic
224082,F,41,27.85,2023-03-19,Cosmetic
538901,F,55,2796.57,2023-05-20,Travel
421058,F,58,52.13,2023-08-05,Restaurant
769765,F,31,733.09,2023-02-18,Electronics
286147,F,62,352.82,2023-07-02,Market
483099,M,65,80.6,2023-06-07,Market
782905,F,44,549.02,2023-02-10,Electronics
568848,M,27,105.38,2023-04-22,Cosmetic
361915,F,26,1750.81,2023-10-02,Travel
772725,F,36,90.11,2023-02-27,Cosmetic
779806,M,53,160.12,2023-07-09,Market
648725,F,37,30.17,2023-05-28,Restaurant
78002,M,75,760.52,2023-06-16,Electronics
233783,M,25,72.86,2023-08-06,Restaurant
888814,,58,204.37,2023-04-11,Clothing
508420,,36,472.86,2023-09-29,Electronics
322463,M,46,397.12,2023-02-22,Market
856383,M,21,55.22,2023-01-19,Clothing
916556,F,31,73,2023-09-08,Restaurant
86556,M,54,84.98,2023-04-21,Market
193150,M,30,337.6,2023-04-14,Market
605452,M,48,471.22,2023-07-04,Electronics
524503,F,24,69.71,2023-09-29,Restaurant
835096,F,30,99.03,2023-08-01,Electronics
519818,,67,184.67,2023-04-04,Cosmetic
526705,M,19,111.88,2023-03-06,Clothing
109360,F,58,90.31,2023-07-31,Market
781071,,68,126.35,2023-04-05,Clothing
117186,F,56,617.13,2023-04-02,Electronics
948983,M,56,431.44,2023-07-31,Market
478027,M,29,197.07,2023-07-24,Cosmetic
370856,,33,56.74,2023-01-11,Cosmetic
594962,F,59,38.81,2023-03-25,Restaurant
107748,M,68,47.62,2023-10-02,Cosmetic
64423,M,43,34.44,2023-05-23,Cosmetic
744574,M,55,159.39,2023-04-10,Clothing
238788,,66,208.49,2023-05-20,Clothing
600109,M,27,103.2,2023-08-03,Market
776105,F,74,1309.13,2023-06-25,Travel
429596,M,31,2975.17,2023-04-11,Travel
787131,F,46,474.58,2023-06-27,Market
426144,M,28,819.73,2023-07-10,Electronics
231392,F,41,14.35,2023-08-08,Restaurant
386624,M,70,987.26,2023-08-31,Electronics
356951,M,19,2888.37,2023-10-05,Travel
298847,M,44,1886.12,2023-01-10,Travel
743799,M,54,55.24,2023-01-23,Clothing
25356,F,68,70.02,2023-08-17,Clothing
105131,F,40,141.36,2023-07-26,Clothing
25692,F,50,46.88,2023-07-09,Clothing
985932,F,24,52.57,2023-03-05,Restaurant
777006,M,53,501.5,2023-09-14,Electronics
155875,M,48,159.06,2023-06-11,Electronics
909232,M,36,314.56,2023-04-14,Market
290305,M,58,1148.15,2023-04-03,Travel
624589,,38,59.33,2023-05-06,Cosmetic
941986,F,29,49.79,2023-07-06,Market
910584,M,39,124.32,2023-01-20,Cosmetic
687928,M,25,231.78,2023-05-25,Clothing
860169,F,35,2087.78,2023-04-18,Travel
478508,M,56,22.24,2023-09-04,Clothing
985774,F,44,121.82,2023-08-01,Market
541861,F,66,817.99,2023-04-13,Electronics
96727,F,34,125.9,2023-06-24,Cosmetic
732984,M,35,342.95,2023-06-25,Electronics
332609,M,50,2775.19,2023-07-08,Travel
991468,M,64,183.58,2023-02-17,Electronics
43440,M,65,2143.55,2023-05-21,Travel
852087,F,75,193.03,2023-09-16,Cosmetic
55049,F,49,979.5,2023-10-04,Electronics
506685,F,27,73.21,2023-01-06,Clothing
332688,M,63,326.42,2023-09-08,Travel
708555,M,56,80.09,2023-03-02,Restaurant
608517,F,43,197.5,2023-02-16,Cosmetic
119134,F,68,305.3,2023-04-07,Electronics
676006,,31,246.44,2023-05-24,Clothing
263534,M,67,37.86,2023-09-09,Cosmetic
247434,M,52,36.45,2023-09-10,Restaurant
289621,M,66,52.92,2023-03-11,Cosmetic
384350,F,39,94.7,2023-09-21,Restaurant
730701,M,72,701.44,2023-02-03,Electronics
50619,M,26,70.62,2023-01-01,Clothing
351128,F,66,862.27,2023-06-13,Electronics
754564,F,27,174.45,2023-01-02,Clothing
839778,M,75,274.41,2023-08-06,Clothing
925338,F,30,160.17,2023-04-19,Cosmetic
33521,F,63,370.05,2023-04-22,Market
176034,F,57,11.94,2023-02-26,Restaurant
714778,F,40,140.1,2023-09-18,Clothing
443988,M,64,1241.25,2023-08-08,Travel
386746,M,64,274.82,2023-03-08,Clothing
490516,,32,263.74,2023-09-02,Market
43669,M,68,81.9,2023-05-31,Market
460834,F,30,454.6,2023-05-25,Travel
122259,M,58,188.97,2023-07-23,Cosmetic
879799,,57,335.34,2023-06-03,Electronics
11256,F,22,1144.57,2023-02-06,Travel
606688,M,38,279.66,2023-06-24,Clothing
371808,F,58,12.84,2023-01-30,Restaurant
283762,M,49,105.36,2023-04-19,Cosmetic
980812,M,68,13.86,2023-09-20,Restaurant
381523,M,44,118.45,2023-04-12,Cosmetic
642866,F,44,85.13,2023-07-09,Restaurant
576379,F,57,273.01,2023-06-26,Market
891289,F,57,36.62,2023-08-11,Cosmetic
102183,M,34,954.27,2023-06-21,Electronics
916415,M,25,76.95,2023-03-28,Market
720716,F,60,74.78,2023-06-04,Market
717485,F,39,72.54,2023-08-04,Restaurant
975741,F,52,695.55,2023-02-02,Electronics
416677,M,42,55.87,2023-08-15,Restaurant
530491,M,23,418.52,2023-01-24,Market
233187,M,41,113.61,2023-06-28,Cosmetic
225343,F,33,239.29,2023-01-17,Clothing
263394,M,30,609.4,2023-06-16,Electronics
74716,M,66,1275.53,2023-03-10,Travel
543259,F,50,137.67,2023-03-19,Clothing
890871,M,55,257.98,2023-03-04,Clothing
768961,M,45,72.76,2023-08-14,Cosmetic
263354,F,41,136.19,2023-09-23,Cosmetic
41063,,57,125.66,2023-02-12,Clothing
113385,F,61,73.65,2023-09-18,Restaurant
261403,M,19,160.61,2023-04-06,Cosmetic
55197,M,60,2999.68,2023-05-17,Travel
397305,M,44,95.62,2023-04-03,Market
13154,,56,171.07,2023-08-25,Cosmetic
612187,F,69,68.49,2023-06-04,Cosmetic
138374,M,35,254.04,2023-07-25,Clothing
880794,F,27,2667.66,2023-09-09,Travel
605984,M,35,275.62,2023-10-02,Market
731937,M,58,894.53,2023-09-25,Electronics
212518,M,61,304.85,2023-04-19,Market
582060,F,55,195.05,2023-02-20,Market
491202,M,64,94.12,2023-02-21,Restaurant
843298,F,25,147.81,2023-02-08,Cosmetic
861153,M,54,69.05,2023-01-10,Clothing
368504,F,18,538.52,2023-07-24,Travel
796553,M,63,2877.59,2023-03-12,Travel
909913,F,25,332.47,2023-07-26,Market
936738,F,57,893.57,2023-05-18,Electronics
156347,F,58,2952.76,2023-01-04,Travel
469680,F,29,1775.07,2023-08-27,Travel
578950,F,70,60.19,2023-03-31,Restaurant
952598,F,65,1751.73,2023-04-12,Travel
881897,F,44,386.84,2023-05-31,Electronics
471587,F,58,404.93,2023-02-11,Market
843292,M,44,42.32,2023-05-10,Cosmetic
730259,F,36,442.41,2023-08-25,Electronics
479010,F,75,337.57,2023-02-05,Market
533080,F,64,215.28,2023-08-18,Electronics
43294,M,49,660.31,2023-07-19,Electronics
303772,F,24,81.83,2023-06-13,Restaurant
976311,M,26,2722.25,2023-05-15,Travel
192373,F,34,315.14,2023-04-17,Market
809575,M,47,792.66,2023-08-13,Electronics
293964,,65,133.6,2023-03-23,Clothing
294938,M,37,30.35,2023-10-12,Clothing
485216,M,71,46.95,2023-09-06,Restaurant
190872,M,65,187.05,2023-08-24,Clothing
2784,F,62,72.58,2023-05-04,Clothing
557781,,55,386.74,2023-06-05,Electronics
34271,M,59,275.65,2023-04-18,Clothing
172646,M,54,2942.63,2023-05-08,Travel
365388,M,18,280.98,2023-10-10,Clothing
514889,,71,97.05,2023-03-29,Restaurant
417127,M,32,161.25,2023-10-07,Clothing
81334,M,33,495.22,2023-01-02,Market
484748,F,18,433.19,2023-05-29,Market
54955,M,28,197.01,2023-02-22,Market
976183,F,51,23.46,2023-04-11,Restaurant
880610,F,52,196.19,2023-03-16,Cosmetic
616083,F,39,72.86,2023-02-11,Restaurant
499430,F,35,121.5,2023-02-14,Travel
657975,F,56,92.15,2023-02-14,Restaurant
54628,F,32,1081.16,2023-04-03,Travel
872153,F,48,160.19,2023-09-04,Cosmetic
127767,F,66,2793.42,2023-07-01,Travel
816572,M,60,13.82,2023-07-31,Restaurant
917775,F,37,431.12,2023-09-10,Market
703360,,43,90.92,2023-01-18,Electronics
719271,M,69,138.22,2023-05-05,Cosmetic
206115,M,75,49.69,2023-07-05,Market
820150,M,44,916.78,2023-10-04,Electronics
40324,F,38,23.35,2023-04-27,Cosmetic
742350,F,57,2631.8,2023-06-20,Travel
919425,F,45,913.18,2023-02-11,Electronics
836220,F,71,33.51,2023-07-11,Cosmetic
174853,,69,179.19,2023-02-25,Clothing
562266,F,34,143.74,2023-05-31,Clothing
460572,M,50,382.56,2023-05-31,Market
909366,F,38,186.36,2023-02-08,Electronics
220976,F,53,24.7,2023-09-30,Restaurant
753679,F,58,239.13,2023-09-25,Market
367583,M,39,306.32,2023-01-04,Market
652890,F,66,2508.66,2023-10-09,Travel
762438,M,37,883.83,2023-03-29,Travel
284278,,66,1069.45,2023-05-11,Travel
347175,F,29,162,2023-04-27,Cosmetic
82542,M,44,79,2023-03-16,Clothing
367687,M,41,1717.82,2023-03-11,Travel
125634,F,46,2030.24,2023-03-18,Travel
644447,M,31,73.24,2023-09-14,Restaurant
310894,,60,175.99,2023-08-30,Clothing
222132,M,67,65.66,2023-07-21,Restaurant
103072,F,46,124.6,2023-07-30,Clothing
503481,F,36,1438.92,2023-06-10,Travel
682191,F,62,174.92,2023-04-04,Travel
263382,F,45,85.79,2023-01-12,Cosmetic
90763,F,35,11.94,2023-06-21,Cosmetic
20965,F,25,101.82,2023-05-07,Cosmetic
954662,M,61,92.22,2023-04-13,Electronics
545541,M,49,60.74,2023-06-24,Restaurant
795721,M,60,264,2023-01-02,Clothing
341247,F,28,289.39,2023-09-23,Market
639971,M,75,549.85,2023-05-29,Electronics
166416,F,21,2233.64,2023-03-12,Travel
481255,M,25,198.96,2023-03-03,Clothing
465087,,70,199.5,2023-01-09,Market
101716,M,58,325.55,2023-01-27,Market
102191,M,56,80.61,2023-09-09,Electronics
287656,M,22,59.26,2023-03-07,Clothing
101401,F,20,856.11,2023-01-15,Electronics
713024,M,35,637.39,2023-08-09,Electronics
245736,M,75,73.96,2023-09-26,Market
666619,M,18,88.23,2023-03-05,Market
603774,M,50,954.67,2023-06-13,Electronics
238100,F,30,133.89,2023-07-22,Cosmetic
225370,F,46,425.4,2023-04-23,Market
591424,F,39,116.8,2023-08-05,Market
715155,F,41,211.15,2023-05-25,Clothing
980480,M,18,395.19,2023-08-23,Travel
593621,M,63,63.1,2023-01-30,Clothing
102096,M,49,69.02,2023-09-02,Market
548925,M,68,1111.23,2023-09-23,Travel
490374,,47,75.74,2023-02-21,Restaurant
86039,M,63,81.91,2023-04-01,Restaurant
877880,M,68,140.42,2023-09-20,Travel
273989,F,70,344.03,2023-04-09,Electronics
596770,M,59,93.13,2023-05-19,Clothing
638051,F,23,292.53,2023-03-18,Clothing
39384,F,65,823.56,2023-02-01,Electronics
203620,F,69,430.3,2023-01-31,Market
652634,,63,19.6,2023-04-05,Restaurant
371649,,65,75.11,2023-06-28,Clothing
201430,M,64,158.99,2023-07-07,Cosmetic
456333,F,54,260.63,2023-06-16,Clothing
905377,M,37,21.33,2023-01-30,Clothing
776090,M,32,148,2023-04-14,Clothing
77374,F,72,449.5,2023-05-16,Electronics
470502,M,63,518.21,2023-04-11,Electronics
76632,F,46,92.82,2023-04-11,Market
758459,,55,39.32,2023-01-26,Clothing
628906,M,18,50.14,2023-08-12,Restaurant
976956,F,67,20.72,2023-05-07,Restaurant
934965,M,43,13.01,2023-04-24,Restaurant
148914,F,37,194.89,2023-01-04,Cosmetic
9528,M,21,499.73,2023-07-02,Market
595521,F,36,75.44,2023-03-30,Restaurant
606165,M,67,1205.29,2023-05-17,Travel
702819,M,66,88.28,2023-08-07,Cosmetic
304210,F,43,96.03,2023-07-23,Cosmetic
129394,M,32,151.93,2023-01-19,Cosmetic
10422,F,70,24.99,2023-07-11,Restaurant
787181,F,52,30.12,2023-08-31,Cosmetic
80919,M,31,127.7,2023-08-19,Cosmetic
